Order ID,Order Date,Order Priority,Order Quantity,Order Status,Payment Method,Product Name,Product Category,Product Sub-Category,Unit Price,Unit Cost,Discount,Shipping Address,Shipping Method,Ship Date,Ship Mode,Packaging,Shipping Cost,Region,City,Zip Code,Ratings,Customer Segment,Customer Name,Customer Age,Email,Phone,Gender,Income
1235,2020-04-14,Critical,1,Received,In-App Wallet,NordicEdge Shelf,Home,Furniture,1229.61,904.42,0.48,"93319 Victoria Motorway Suite 948, North Savannahberg, KS 53238",Ordinary,2020-05-13,Air (Freight),Box Large,24.09,East,Andreamouth,76373,,Corporate,Lisa Baker,22,lisa.baker@yahoo.com,2788224817,Male,114110.54
1235,2020-04-14,Critical,8,Received,In-App Wallet,SteelChef Pan,Home,Kitchen,278.14,223.01,0.47,"93319 Victoria Motorway Suite 948, North Savannahberg, KS 53238",Ordinary,2020-05-13,Air (Freight),Box Large,24.09,East,Andreamouth,76373,,Corporate,Lisa Baker,22,lisa.baker@yahoo.com,2788224817,Male,114110.54
1235,2020-04-14,Critical,9,Received,In-App Wallet,Alpine Pants,Clothing,Men,19.99,17.6,0.33,"93319 Victoria Motorway Suite 948, North Savannahberg, KS 53238",Ordinary,2020-05-13,Air (Freight),Box Large,24.09,East,Andreamouth,76373,,Corporate,Lisa Baker,22,lisa.baker@yahoo.com,2788224817,Male,114110.54
1235,2020-04-14,Critical,2,Received,In-App Wallet,ChefMaster Juicer,Home,Kitchen,180.56,149.29,0.07,"93319 Victoria Motorway Suite 948, North Savannahberg, KS 53238",Ordinary,2020-05-13,Air (Freight),Box Large,24.09,East,Andreamouth,76373,,Corporate,Lisa Baker,22,lisa.baker@yahoo.com,2788224817,Male,114110.54
1236,2020-04-14,Medium,1,Received,In-App Wallet,CardioMax Barbell,Sports,Fitness,125.07,90.2,0.33,"948 Rodriguez Valley, South Jeffrey, OH 18821",Same-Day,2020-04-26,Ground,Box Large,33.66,South,South Devin,51430,1,Consumer,Tiffany Alexander,55,tiffany.alexander@example.com,(470)928-0444,Male,71031.11
1236,2020-04-14,Medium,10,Received,In-App Wallet,SoftRelax Sofa,Home,Furniture,1194.35,697.05,0.03,"948 Rodriguez Valley, South Jeffrey, OH 18821",Same-Day,2020-04-26,Ground,Box Large,33.66,South,South Devin,51430,,Consumer,Tiffany Alexander,55,tiffany.alexander@example.com,(470)928-0444,Male,71031.11
1236,2020-04-14,Medium,1,Received,In-App Wallet,AquaSport Backpack,Sports,Outdoor,449.55,335.07,0.46,"948 Rodriguez Valley, South Jeffrey, OH 18821",Same-Day,2020-04-26,Ground,Box Large,33.66,South,South Devin,51430,5,Consumer,Tiffany Alexander,55,tiffany.alexander@example.com,(470)928-0444,Male,71031.11
1236,2020-04-14,Medium,3,Received,In-App Wallet,WinterCozy Cardigan,Clothing,Women,63.71,35.7,0.4,"948 Rodriguez Valley, South Jeffrey, OH 18821",Same-Day,2020-04-26,Ground,Box Large,33.66,South,South Devin,51430,,Consumer,Tiffany Alexander,55,tiffany.alexander@example.com,(470)928-0444,Male,71031.11
1236,2020-04-14,Medium,2,Received,In-App Wallet,LeatherCraft Shirt,Clothing,Men,61.53,32.65,0.25,"948 Rodriguez Valley, South Jeffrey, OH 18821",Same-Day,2020-04-26,Ground,Box Large,33.66,South,South Devin,51430,,Consumer,Tiffany Alexander,55,tiffany.alexander@example.com,(470)928-0444,Male,71031.11
1236,2020-04-14,Medium,9,Received,In-App Wallet,HomeAura Diffuser,Home,Decor,253.09,147.22,0.46,"948 Rodriguez Valley, South Jeffrey, OH 18821",Same-Day,2020-04-26,Ground,Box Large,33.66,South,South Devin,51430,,Consumer,Tiffany Alexander,55,tiffany.alexander@example.com,(470)928-0444,Male,71031.11
1236,2020-04-14,Medium,9,Received,In-App Wallet,MacBook Studio,Electronics,Laptops,660.35,414.62,0.36,"948 Rodriguez Valley, South Jeffrey, OH 18821",Same-Day,2020-04-26,Ground,Box Large,33.66,South,South Devin,51430,1,Consumer,Tiffany Alexander,55,tiffany.alexander@example.com,(470)928-0444,Male,71031.11
1236,2020-04-14,Medium,9,Received,In-App Wallet,AquaSport Bag,Sports,Outdoor,435.14,375.88,0.03,"948 Rodriguez Valley, South Jeffrey, OH 18821",Same-Day,2020-04-26,Ground,Box Large,33.66,South,South Devin,51430,,Consumer,Tiffany Alexander,55,tiffany.alexander@example.com,(470)928-0444,Male,71031.11
1237,2020-04-14,High,2,Received,Credit Card,MiniExplorer Shoes,Clothing,Kids,46.9,36.3,0.33,"53571 Roy Stream Suite 981, New Christopherstad, MT 49134",Ordinary,2020-05-11,Ground,Envelope Small,46.98,West,North Leah,47145,,Home Office,Mary Santiago,40,mary.santiago@outlook.com,+1-316-527-9327x5683,Female,122859.22
1237,2020-04-14,High,10,Received,Credit Card,BakePro Tray,Home,Kitchen,102.24,69.0,0.23,"53571 Roy Stream Suite 981, New Christopherstad, MT 49134",Ordinary,2020-05-11,Ground,Envelope Small,46.98,West,North Leah,47145,3,Home Office,Mary Santiago,40,mary.santiago@outlook.com,+1-316-527-9327x5683,Female,122859.22
1238,2020-04-14,Urgent,8,Received,Debit Card,LeatherCraft Pants,Clothing,Men,78.0,56.3,0.42,"4721 Whitaker Alley Apt. 732, Baileymouth, GU 14120",Same-Day,2020-04-29,Air (Freight),Box Large,39.42,Central,North Cynthia,98900,,Corporate,Holly Solis,34,holly.solis@outlook.com,001-233-961-7374x0118,Male,128806.24
1238,2020-04-14,Urgent,8,Received,Debit Card,HomeEase Pan,Home,Kitchen,47.19,24.29,0.02,"4721 Whitaker Alley Apt. 732, Baileymouth, GU 14120",Same-Day,2020-04-29,Air (Freight),Box Large,39.42,Central,North Cynthia,98900,5,Corporate,Holly Solis,34,holly.solis@outlook.com,001-233-961-7374x0118,Male,128806.24
1238,2020-04-14,Urgent,4,Received,Debit Card,SunShield Tent,Sports,Outdoor,218.2,115.27,0.07,"4721 Whitaker Alley Apt. 732, Baileymouth, GU 14120",Same-Day,2020-04-29,Air (Freight),Box Large,39.42,Central,North Cynthia,98900,,Corporate,Holly Solis,34,holly.solis@outlook.com,001-233-961-7374x0118,Male,128806.24
1238,2020-04-14,Urgent,4,Received,Debit Card,SportFlex Pants,Clothing,Men,45.86,32.33,0.31,"4721 Whitaker Alley Apt. 732, Baileymouth, GU 14120",Same-Day,2020-04-29,Air (Freight),Box Large,39.42,Central,North Cynthia,98900,4,Corporate,Holly Solis,34,holly.solis@outlook.com,001-233-961-7374x0118,Male,128806.24
1238,2020-04-14,Urgent,10,Received,Debit Card,SurfaceBook Infinity,Electronics,Laptops,1269.79,1080.25,0.2,"4721 Whitaker Alley Apt. 732, Baileymouth, GU 14120",Same-Day,2020-04-29,Air (Freight),Box Large,39.42,Central,North Cynthia,98900,,Corporate,Holly Solis,34,holly.solis@outlook.com,001-233-961-7374x0118,Male,128806.24
1238,2020-04-14,Urgent,8,Received,Debit Card,HappyBear Pajamas,Clothing,Kids,43.99,30.15,0.31,"4721 Whitaker Alley Apt. 732, Baileymouth, GU 14120",Same-Day,2020-04-29,Air (Freight),Box Large,39.42,Central,North Cynthia,98900,4,Corporate,Holly Solis,34,holly.solis@outlook.com,001-233-961-7374x0118,Male,128806.24
1238,2020-04-14,Urgent,9,Received,Debit Card,UrbanFit Shirt,Clothing,Men,65.81,40.17,0.48,"4721 Whitaker Alley Apt. 732, Baileymouth, GU 14120",Same-Day,2020-04-29,Air (Freight),Box Large,39.42,Central,North Cynthia,98900,,Corporate,Holly Solis,34,holly.solis@outlook.com,001-233-961-7374x0118,Male,128806.24
1238,2020-04-14,Urgent,2,Received,Debit Card,IronLift Mat,Sports,Fitness,74.86,47.49,0.1,"4721 Whitaker Alley Apt. 732, Baileymouth, GU 14120",Same-Day,2020-04-29,Air (Freight),Box Large,39.42,Central,North Cynthia,98900,,Corporate,Holly Solis,34,holly.solis@outlook.com,001-233-961-7374x0118,Male,128806.24
1238,2020-04-14,Urgent,3,Received,Debit Card,FujiFilm ProShot,Electronics,Cameras,1322.48,1142.16,0.34,"4721 Whitaker Alley Apt. 732, Baileymouth, GU 14120",Same-Day,2020-04-29,Air (Freight),Box Large,39.42,Central,North Cynthia,98900,,Corporate,Holly Solis,34,holly.solis@outlook.com,001-233-961-7374x0118,Male,128806.24
1239,2020-04-15,Medium,2,Received,Cash,StrikeForce Runner,Sports,Indoor,236.39,188.02,0.08,"USNV Mccormick, FPO AA 66994",Same-Day,2020-04-29,Air (Post),Box Medium,20.64,Central,Jaredhaven,83473,,Small Business,Deanna Delgado,22,deanna.delgado@gmail.com,(695)950-5170,Female,46915.4
1239,2020-04-15,Medium,6,Received,Cash,SteelChef Pan,Home,Kitchen,74.75,60.18,0.11,"USNV Mccormick, FPO AA 66994",Same-Day,2020-04-29,Air (Post),Box Medium,20.64,Central,Jaredhaven,83473,2,Small Business,Deanna Delgado,22,deanna.delgado@gmail.com,(695)950-5170,Female,46915.4
1239,2020-04-15,Medium,3,Received,Cash,SilentStep Ball,Sports,Indoor,289.17,199.22,0.5,"USNV Mccormick, FPO AA 66994",Same-Day,2020-04-29,Air (Post),Box Medium,20.64,Central,Jaredhaven,83473,1,Small Business,Deanna Delgado,22,deanna.delgado@gmail.com,(695)950-5170,Female,46915.4
1239,2020-04-15,Medium,3,Received,Cash,PureScent Frame,Home,Decor,234.89,165.06,0.38,"USNV Mccormick, FPO AA 66994",Same-Day,2020-04-29,Air (Post),Box Medium,20.64,Central,Jaredhaven,83473,5,Small Business,Deanna Delgado,22,deanna.delgado@gmail.com,(695)950-5170,Female,46915.4
1239,2020-04-15,Medium,10,Received,Cash,ModernWear Hoodie,Clothing,Men,107.79,75.63,0.44,"USNV Mccormick, FPO AA 66994",Same-Day,2020-04-29,Air (Post),Box Medium,20.64,Central,Jaredhaven,83473,,Small Business,Deanna Delgado,22,deanna.delgado@gmail.com,(695)950-5170,Female,46915.4
1239,2020-04-15,Medium,9,Received,Cash,SilentStep TennisSet,Sports,Indoor,216.92,114.17,0.47,"USNV Mccormick, FPO AA 66994",Same-Day,2020-04-29,Air (Post),Box Medium,20.64,Central,Jaredhaven,83473,2,Small Business,Deanna Delgado,22,deanna.delgado@gmail.com,(695)950-5170,Female,46915.4
1240,2020-04-15,Medium,1,Received,Credit Card,AmbientGlow Frame,Home,Decor,83.63,61.53,0.11,"46231 Jessica Turnpike Suite 833, Port Barbara, CT 59562",Express,2020-05-10,Air (Freight),Box Large,6.88,South,Barkerburgh,63020,,Home Office,Alexandria Bailey,69,alexandria.bailey@hotmail.com,001-298-261-9910,Male,139313.67
1240,2020-04-15,Medium,7,Received,Credit Card,HomeAura Cushion,Home,Decor,204.73,129.62,0.2,"46231 Jessica Turnpike Suite 833, Port Barbara, CT 59562",Express,2020-05-10,Air (Freight),Box Large,6.88,South,Barkerburgh,63020,4,Home Office,Alexandria Bailey,69,alexandria.bailey@hotmail.com,001-298-261-9910,Male,139313.67
1240,2020-04-15,Medium,8,Received,Credit Card,MiniExplorer Tee,Clothing,Kids,52.43,35.95,0.2,"46231 Jessica Turnpike Suite 833, Port Barbara, CT 59562",Express,2020-05-10,Air (Freight),Box Large,6.88,South,Barkerburgh,63020,,Home Office,Alexandria Bailey,69,alexandria.bailey@hotmail.com,001-298-261-9910,Male,139313.67
1240,2020-04-15,Medium,5,Received,Credit Card,Redmi Prime,Electronics,Mobile Phones,933.44,688.09,0.05,"46231 Jessica Turnpike Suite 833, Port Barbara, CT 59562",Express,2020-05-10,Air (Freight),Box Large,6.88,South,Barkerburgh,63020,,Home Office,Alexandria Bailey,69,alexandria.bailey@hotmail.com,001-298-261-9910,Male,139313.67
1240,2020-04-15,Medium,9,Received,Credit Card,BalanceFit Runner,Sports,Indoor,330.31,292.94,0.18,"46231 Jessica Turnpike Suite 833, Port Barbara, CT 59562",Express,2020-05-10,Air (Freight),Box Large,6.88,South,Barkerburgh,63020,,Home Office,Alexandria Bailey,69,alexandria.bailey@hotmail.com,001-298-261-9910,Male,139313.67
1240,2020-04-15,Medium,1,Received,Credit Card,FlexPro Rope,Sports,Fitness,95.74,50.68,0.02,"46231 Jessica Turnpike Suite 833, Port Barbara, CT 59562",Express,2020-05-10,Air (Freight),Box Large,6.88,South,Barkerburgh,63020,5,Home Office,Alexandria Bailey,69,alexandria.bailey@hotmail.com,001-298-261-9910,Male,139313.67
1241,2020-04-15,Low,5,Received,In-App Wallet,IronLift Mat,Sports,Fitness,138.34,74.8,0.3,"USCGC Cantu, FPO AA 19981",Same-Day,2020-05-13,Air (Freight),Box Large,49.67,Central,Holdertown,46485,,Small Business,Michelle Williams,31,michelle.williams@hotmail.com,+1-273-570-8137x7156,Female,37308.32
1241,2020-04-15,Low,8,Received,In-App Wallet,Floral Blouse,Clothing,Women,60.98,48.79,0.33,"USCGC Cantu, FPO AA 19981",Same-Day,2020-05-13,Air (Freight),Box Large,49.67,Central,Holdertown,46485,5,Small Business,Michelle Williams,31,michelle.williams@hotmail.com,+1-273-570-8137x7156,Female,37308.32
1241,2020-04-15,Low,2,Received,In-App Wallet,HomeGym DartBoard,Sports,Indoor,354.09,235.51,0.13,"USCGC Cantu, FPO AA 19981",Same-Day,2020-05-13,Air (Freight),Box Large,49.67,Central,Holdertown,46485,4,Small Business,Michelle Williams,31,michelle.williams@hotmail.com,+1-273-570-8137x7156,Female,37308.32
1242,2020-04-15,Critical,2,Received,Cash,FlexBook Creator,Electronics,Laptops,1830.17,1399.83,0.12,"68970 Samuel Unions, East Jamesberg, PA 10458",Express,2020-05-05,Air (Freight),Box Medium,16.52,East,Stevensstad,33803,,Consumer,Katelyn Johnson,46,katelyn.johnson@hotmail.com,4608359365,Female,127860.27
1242,2020-04-15,Critical,8,Received,Cash,HappyBear Jeans,Clothing,Kids,62.34,33.68,0.29,"68970 Samuel Unions, East Jamesberg, PA 10458",Express,2020-05-05,Air (Freight),Box Medium,16.52,East,Stevensstad,33803,,Consumer,Katelyn Johnson,46,katelyn.johnson@hotmail.com,4608359365,Female,127860.27
1242,2020-04-15,Critical,7,Received,Cash,ModernArt Plant,Home,Decor,214.41,177.37,0.37,"68970 Samuel Unions, East Jamesberg, PA 10458",Express,2020-05-05,Air (Freight),Box Medium,16.52,East,Stevensstad,33803,2,Consumer,Katelyn Johnson,46,katelyn.johnson@hotmail.com,4608359365,Female,127860.27
1242,2020-04-15,Critical,4,Received,Cash,BrightKid Shorts,Clothing,Kids,23.34,16.3,0.43,"68970 Samuel Unions, East Jamesberg, PA 10458",Express,2020-05-05,Air (Freight),Box Medium,16.52,East,Stevensstad,33803,,Consumer,Katelyn Johnson,46,katelyn.johnson@hotmail.com,4608359365,Female,127860.27
1243,2020-04-15,High,5,Received,Cash,BakePro Juicer,Home,Kitchen,136.31,102.85,0.17,"312 Frederick Route, Port Alyssaton, AS 61306",Express,2020-05-06,Air (Freight),Box Large,42.05,North,Port James,34077,,Small Business,Kristin Garcia MD,51,kristin.garcia.md@gmail.com,001-457-455-9360x34334,Female,129343.68
1243,2020-04-15,High,1,Received,Cash,UrbanLine Jacket,Clothing,Women,57.48,46.81,0.05,"312 Frederick Route, Port Alyssaton, AS 61306",Express,2020-05-06,Air (Freight),Box Large,42.05,North,Port James,34077,,Small Business,Kristin Garcia MD,51,kristin.garcia.md@gmail.com,001-457-455-9360x34334,Female,129343.68
1243,2020-04-15,High,3,Received,Cash,SunShield Bottle,Sports,Outdoor,125.33,112.32,0.06,"312 Frederick Route, Port Alyssaton, AS 61306",Express,2020-05-06,Air (Freight),Box Large,42.05,North,Port James,34077,,Small Business,Kristin Garcia MD,51,kristin.garcia.md@gmail.com,001-457-455-9360x34334,Female,129343.68
1243,2020-04-15,High,9,Received,Cash,SurfaceBook Ultra,Electronics,Laptops,1904.96,1598.81,0.18,"312 Frederick Route, Port Alyssaton, AS 61306",Express,2020-05-06,Air (Freight),Box Large,42.05,North,Port James,34077,,Small Business,Kristin Garcia MD,51,kristin.garcia.md@gmail.com,001-457-455-9360x34334,Female,129343.68
1243,2020-04-15,High,5,Received,Cash,iPhone Nova,Electronics,Mobile Phones,402.72,232.87,0.36,"312 Frederick Route, Port Alyssaton, AS 61306",Express,2020-05-06,Air (Freight),Box Large,42.05,North,Port James,34077,,Small Business,Kristin Garcia MD,51,kristin.garcia.md@gmail.com,001-457-455-9360x34334,Female,129343.68
1243,2020-04-15,High,6,Received,Cash,MacBook Infinity,Electronics,Laptops,1459.88,1082.08,0.1,"312 Frederick Route, Port Alyssaton, AS 61306",Express,2020-05-06,Air (Freight),Box Large,42.05,North,Port James,34077,,Small Business,Kristin Garcia MD,51,kristin.garcia.md@gmail.com,001-457-455-9360x34334,Female,129343.68
1243,2020-04-15,High,9,Received,Cash,SurfaceBook Vision,Electronics,Laptops,1925.18,1390.16,0.08,"312 Frederick Route, Port Alyssaton, AS 61306",Express,2020-05-06,Air (Freight),Box Large,42.05,North,Port James,34077,,Small Business,Kristin Garcia MD,51,kristin.garcia.md@gmail.com,001-457-455-9360x34334,Female,129343.68
1243,2020-04-15,High,3,Received,Cash,SilkElegance Leggings,Clothing,Women,110.37,97.93,0.09,"312 Frederick Route, Port Alyssaton, AS 61306",Express,2020-05-06,Air (Freight),Box Large,42.05,North,Port James,34077,2,Small Business,Kristin Garcia MD,51,kristin.garcia.md@gmail.com,001-457-455-9360x34334,Female,129343.68
1243,2020-04-15,High,7,Received,Cash,MiniExplorer Hoodie,Clothing,Kids,42.53,37.99,0.1,"312 Frederick Route, Port Alyssaton, AS 61306",Express,2020-05-06,Air (Freight),Box Large,42.05,North,Port James,34077,,Small Business,Kristin Garcia MD,51,kristin.garcia.md@gmail.com,001-457-455-9360x34334,Female,129343.68
1244,2020-04-15,Critical,3,Received,Credit Card,Canon Rapid,Electronics,Cameras,1048.96,806.55,0.23,"682 Chavez Burg, Jenniferborough, WI 67055",Express,2020-04-28,Air (Post),Box Large,11.23,East,New Amandaside,06879,,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1244,2020-04-15,Critical,8,Received,Credit Card,SmartHeat Cookware,Home,Kitchen,141.38,97.45,0.49,"682 Chavez Burg, Jenniferborough, WI 67055",Express,2020-04-28,Air (Post),Box Large,11.23,East,New Amandaside,06879,,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1244,2020-04-15,Critical,6,Received,Credit Card,ZenBook Studio,Electronics,Laptops,1890.93,1667.04,0.3,"682 Chavez Burg, Jenniferborough, WI 67055",Express,2020-04-28,Air (Post),Box Large,11.23,East,New Amandaside,06879,,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1244,2020-04-15,Critical,6,Received,Credit Card,UrbanFit Jeans,Clothing,Men,33.89,22.42,0.09,"682 Chavez Burg, Jenniferborough, WI 67055",Express,2020-04-28,Air (Post),Box Large,11.23,East,New Amandaside,06879,,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1244,2020-04-15,Critical,8,Received,Credit Card,HomeAura Diffuser,Home,Decor,140.39,73.62,0.27,"682 Chavez Burg, Jenniferborough, WI 67055",Express,2020-04-28,Air (Post),Box Large,11.23,East,New Amandaside,06879,,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1244,2020-04-15,Critical,3,Received,Credit Card,Nokia Max,Electronics,Mobile Phones,1063.42,911.39,0.41,"682 Chavez Burg, Jenniferborough, WI 67055",Express,2020-04-28,Air (Post),Box Large,11.23,East,New Amandaside,06879,,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1244,2020-04-15,Critical,10,Received,Credit Card,RusticPro Chair,Home,Furniture,943.85,532.09,0.3,"682 Chavez Burg, Jenniferborough, WI 67055",Express,2020-04-28,Air (Post),Box Large,11.23,East,New Amandaside,06879,,Home Office,Angela Bradford,45,angela.bradford@gmail.com,(667)417-2131,Female,110903.55
1245,2020-04-15,Critical,5,Received,Cash,AmbientGlow Diffuser,Home,Decor,162.22,81.19,0.12,"Unit 1260 Box 3437, DPO AA 06597",Ordinary,2020-05-06,Air (Post),Box Medium,46.23,Central,New Thomas,96068,,Corporate,Laura Hudson,59,laura.hudson@gmail.com,001-560-951-6850x11499,Female,83816.18
1245,2020-04-15,Critical,10,Received,Cash,FlexPro Mat,Sports,Fitness,150.09,128.56,0.3,"Unit 1260 Box 3437, DPO AA 06597",Ordinary,2020-05-06,Air (Post),Box Medium,46.23,Central,New Thomas,96068,,Corporate,Laura Hudson,59,laura.hudson@gmail.com,001-560-951-6850x11499,Female,83816.18
1245,2020-04-15,Critical,4,Received,Cash,ZenBook Studio,Electronics,Laptops,1272.23,952.45,0.37,"Unit 1260 Box 3437, DPO AA 06597",Ordinary,2020-05-06,Air (Post),Box Medium,46.23,Central,New Thomas,96068,,Corporate,Laura Hudson,59,laura.hudson@gmail.com,001-560-951-6850x11499,Female,83816.18
1245,2020-04-15,Critical,8,Received,Cash,Alpine Sweater,Clothing,Men,83.91,68.6,0.42,"Unit 1260 Box 3437, DPO AA 06597",Ordinary,2020-05-06,Air (Post),Box Medium,46.23,Central,New Thomas,96068,,Corporate,Laura Hudson,59,laura.hudson@gmail.com,001-560-951-6850x11499,Female,83816.18
1245,2020-04-15,Critical,2,Received,Cash,MotoEdge Pro,Electronics,Mobile Phones,938.74,607.85,0.07,"Unit 1260 Box 3437, DPO AA 06597",Ordinary,2020-05-06,Air (Post),Box Medium,46.23,Central,New Thomas,96068,,Corporate,Laura Hudson,59,laura.hudson@gmail.com,001-560-951-6850x11499,Female,83816.18
1246,2020-04-15,Urgent,2,Received,Debit Card,SoftRelax Chair,Home,Furniture,1223.42,1047.01,0.11,"97504 Heather Forges, Nelsonfort, ID 43036",Express,2020-04-25,Ground,Box Large,7.51,North,Catherineshire,66106,5,Consumer,Heather Williamson,21,heather.williamson@example.com,986.468.6714x608,Female,103673.57
1246,2020-04-15,Urgent,6,Received,Debit Card,KitchenPro Pan,Home,Kitchen,116.81,71.06,0.45,"97504 Heather Forges, Nelsonfort, ID 43036",Express,2020-04-25,Ground,Box Large,7.51,North,Catherineshire,66106,1,Consumer,Heather Williamson,21,heather.williamson@example.com,986.468.6714x608,Female,103673.57
1246,2020-04-15,Urgent,6,Received,Debit Card,SoftCloud Hoodie,Clothing,Kids,48.97,39.35,0.07,"97504 Heather Forges, Nelsonfort, ID 43036",Express,2020-04-25,Ground,Box Large,7.51,North,Catherineshire,66106,3,Consumer,Heather Williamson,21,heather.williamson@example.com,986.468.6714x608,Female,103673.57
1246,2020-04-15,Urgent,9,Received,Debit Card,Olympus Visio,Electronics,Cameras,1686.33,1468.85,0.1,"97504 Heather Forges, Nelsonfort, ID 43036",Express,2020-04-25,Ground,Box Large,7.51,North,Catherineshire,66106,3,Consumer,Heather Williamson,21,heather.williamson@example.com,986.468.6714x608,Female,103673.57
1246,2020-04-15,Urgent,9,Received,Debit Card,GymMaster Mat,Sports,Fitness,161.68,121.98,0.14,"97504 Heather Forges, Nelsonfort, ID 43036",Express,2020-04-25,Ground,Box Large,7.51,North,Catherineshire,66106,,Consumer,Heather Williamson,21,heather.williamson@example.com,986.468.6714x608,Female,103673.57
1246,2020-04-15,Urgent,8,Received,Debit Card,HomeGym Board,Sports,Indoor,261.73,218.17,0.47,"97504 Heather Forges, Nelsonfort, ID 43036",Express,2020-04-25,Ground,Box Large,7.51,North,Catherineshire,66106,,Consumer,Heather Williamson,21,heather.williamson@example.com,986.468.6714x608,Female,103673.57
1247,2020-04-15,Medium,10,Received,Debit Card,BalanceFit Ball,Sports,Indoor,213.55,112.19,0.01,"4362 Edward Plaza, East Roy, AZ 61510",Ordinary,2020-05-12,Air (Post),Envelope Large,44.52,West,East Martha,50630,,Corporate,Deborah Jackson,46,deborah.jackson@gmail.com,3685829658,Female,135294.79
1247,2020-04-15,Medium,4,Received,Debit Card,HomeAura Blanket,Home,Decor,255.53,209.03,0.41,"4362 Edward Plaza, East Roy, AZ 61510",Ordinary,2020-05-12,Air (Post),Envelope Large,44.52,West,East Martha,50630,,Corporate,Deborah Jackson,46,deborah.jackson@gmail.com,3685829658,Female,135294.79
1247,2020-04-15,Medium,3,Received,Debit Card,HomeEase Tray,Home,Kitchen,112.57,72.01,0.09,"4362 Edward Plaza, East Roy, AZ 61510",Ordinary,2020-05-12,Air (Post),Envelope Large,44.52,West,East Martha,50630,,Corporate,Deborah Jackson,46,deborah.jackson@gmail.com,3685829658,Female,135294.79
1248,2020-04-16,Medium,7,Received,Cash,BakePro KnifeSet,Home,Kitchen,76.17,53.0,0.19,"97494 Isaac Well Apt. 914, East Susan, NC 09999",Express,2020-05-07,Air (Post),Box Large,42.96,West,New Becky,90113,,Small Business,Nicole Stone,46,nicole.stone@gmail.com,(792)271-1886x4848,Female,123640.07
1248,2020-04-16,Medium,3,Received,Cash,StrikeForce Treadmill,Sports,Indoor,348.86,264.04,0.06,"97494 Isaac Well Apt. 914, East Susan, NC 09999",Express,2020-05-07,Air (Post),Box Large,42.96,West,New Becky,90113,4,Small Business,Nicole Stone,46,nicole.stone@gmail.com,(792)271-1886x4848,Female,123640.07
1248,2020-04-16,Medium,2,Received,Cash,SoftRelax Cabinet,Home,Furniture,1056.7,637.11,0.22,"97494 Isaac Well Apt. 914, East Susan, NC 09999",Express,2020-05-07,Air (Post),Box Large,42.96,West,New Becky,90113,,Small Business,Nicole Stone,46,nicole.stone@gmail.com,(792)271-1886x4848,Female,123640.07
1248,2020-04-16,Medium,7,Received,Cash,WinterCozy Jacket,Clothing,Women,68.81,41.6,0.32,"97494 Isaac Well Apt. 914, East Susan, NC 09999",Express,2020-05-07,Air (Post),Box Large,42.96,West,New Becky,90113,,Small Business,Nicole Stone,46,nicole.stone@gmail.com,(792)271-1886x4848,Female,123640.07
1248,2020-04-16,Medium,7,Received,Cash,IronLift Rope,Sports,Fitness,188.82,101.4,0.22,"97494 Isaac Well Apt. 914, East Susan, NC 09999",Express,2020-05-07,Air (Post),Box Large,42.96,West,New Becky,90113,5,Small Business,Nicole Stone,46,nicole.stone@gmail.com,(792)271-1886x4848,Female,123640.07
1249,2020-04-16,Low,10,Received,Credit Card,Nokia Nova,Electronics,Mobile Phones,1352.73,1112.21,0.17,"1715 Trevino Lodge, West Amyburgh, UT 57230",Same-Day,2020-05-03,Air (Post),Bubble Envelope Large,46.9,East,Amandahaven,29983,1,Small Business,Caitlin Flores,63,caitlin.flores@yahoo.com,443-873-9759x284,Female,90065.39
1249,2020-04-16,Low,8,Received,Credit Card,ChefMaster Blender,Home,Kitchen,233.38,204.93,0.28,"1715 Trevino Lodge, West Amyburgh, UT 57230",Same-Day,2020-05-03,Air (Post),Bubble Envelope Large,46.9,East,Amandahaven,29983,,Small Business,Caitlin Flores,63,caitlin.flores@yahoo.com,443-873-9759x284,Female,90065.39
1249,2020-04-16,Low,7,Received,Credit Card,SpinMaster DartBoard,Sports,Indoor,306.14,240.04,0.06,"1715 Trevino Lodge, West Amyburgh, UT 57230",Same-Day,2020-05-03,Air (Post),Bubble Envelope Large,46.9,East,Amandahaven,29983,4,Small Business,Caitlin Flores,63,caitlin.flores@yahoo.com,443-873-9759x284,Female,90065.39
1250,2020-04-16,High,10,Received,In-App Wallet,AquaSport Backpack,Sports,Outdoor,635.11,434.05,0.41,"97183 Howard Court, Bakerland, SC 92549",Same-Day,2020-04-22,Air (Post),Box Large,18.39,West,East Joshua,63305,,Home Office,Rhonda Welch,58,rhonda.welch@yahoo.com,423-663-4406x25310,Male,68098.42
